13:37:0,52.486648,-1.889782
13:37:0,52.486648,-1.889782
13:37:1,52.486671,-1.889783
13:37:1,52.486671,-1.889783
13:37:3,52.486667,-1.889783
13:37:3,52.486667,-1.889783
13:37:4,52.486667,-1.889782
13:37:4,52.486667,-1.889782
13:37:5,52.486644,-1.889788
13:37:5,52.486644,-1.889788
13:37:6,52.486633,-1.889795
13:37:6,52.486633,-1.889795
13:37:7,52.486633,-1.889798
13:37:7,52.486633,-1.889798
13:37:8,52.486629,-1.889802
13:37:8,52.486629,-1.889802
13:37:9,52.486629,-1.889802
13:37:9,52.486629,-1.889802
13:37:10,52.486637,-1.889795
13:37:10,52.486637,-1.889795
13:37:11,52.486640,-1.889790
13:37:11,52.486640,-1.889790
13:37:12,52.486644,-1.889787
13:37:12,52.486644,-1.889787
13:37:13,52.486648,-1.889785
13:37:13,52.486648,-1.889785
13:37:14,52.486660,-1.889787
13:37:14,52.486660,-1.889787
13:37:15,52.486663,-1.889787
13:37:15,52.486663,-1.889787
13:37:16,52.486671,-1.889787
13:37:16,52.486671,-1.889787
13:37:17,52.486686,-1.889785
13:37:17,52.486686,-1.889785
13:37:18,52.486690,-1.889787
13:37:18,52.486690,-1.889787
13:37:19,52.486694,-1.889785
13:37:19,52.486694,-1.889785
13:37:20,52.486694,-1.889783
13:37:20,52.486694,-1.889783
13:37:21,52.486690,-1.889782
13:37:21,52.486690,-1.889782
13:37:22,52.486686,-1.889780
13:37:22,52.486686,-1.889780
13:37:23,52.486686,-1.889785
13:37:23,52.486686,-1.889785
13:37:24,52.486690,-1.889783
13:37:24,52.486690,-1.889783
13:37:25,52.486686,-1.889785
13:37:25,52.486686,-1.889785
13:37:26,52.486686,-1.889788
13:37:26,52.486686,-1.889788
13:37:27,52.486686,-1.889792
13:37:27,52.486686,-1.889792
13:37:28,52.486686,-1.889792
13:37:28,52.486686,-1.889792
13:37:29,52.486686,-1.889783
13:37:29,52.486686,-1.889783
13:37:30,52.486690,-1.889783
13:37:30,52.486690,-1.889783
13:37:31,52.486686,-1.889785
13:37:31,52.486686,-1.889785
13:37:32,52.486682,-1.889785
13:37:32,52.486682,-1.889785
13:37:33,52.486679,-1.889788
13:37:33,52.486679,-1.889788
13:37:34,52.486682,-1.889785
13:37:34,52.486682,-1.889785
13:37:35,52.486682,-1.889785
13:37:35,52.486682,-1.889785
13:37:36,52.486682,-1.889785
13:37:36,52.486682,-1.889785
13:37:37,52.486682,-1.889785
13:37:37,52.486682,-1.889785
13:37:38,52.486686,-1.889777
13:37:38,52.486686,-1.889777
13:37:39,52.486682,-1.889772
13:37:39,52.486682,-1.889772
13:37:40,52.486682,-1.889763
13:37:40,52.486682,-1.889763
13:37:41,52.486679,-1.889762
13:37:41,52.486679,-1.889762
13:37:42,52.486679,-1.889762
13:37:42,52.486679,-1.889762
13:37:43,52.486679,-1.889762
13:37:43,52.486679,-1.889762
13:37:44,52.486679,-1.889762
13:37:44,52.486679,-1.889762
13:37:45,52.486679,-1.889762
13:37:45,52.486679,-1.889762
13:37:46,52.486679,-1.889762
13:37:46,52.486679,-1.889762
13:37:47,52.486679,-1.889762
13:37:47,52.486679,-1.889762
13:37:48,52.486679,-1.889762
13:37:48,52.486679,-1.889762
13:37:49,52.486679,-1.889762
13:37:49,52.486679,-1.889762
13:37:50,52.486679,-1.889762
13:37:50,52.486679,-1.889762
13:37:51,52.486679,-1.889762
13:37:51,52.486679,-1.889762
13:37:52,52.486679,-1.889762
13:37:52,52.486679,-1.889762
13:37:53,52.486679,-1.889762
13:37:53,52.486679,-1.889762
13:37:54,52.486679,-1.889762
13:37:54,52.486679,-1.889762
13:37:55,52.486679,-1.889762
13:37:55,52.486679,-1.889762
13:37:56,52.486679,-1.889762
13:37:56,52.486679,-1.889762
13:37:57,52.486679,-1.889762
13:37:57,52.486679,-1.889762
13:37:58,52.486679,-1.889762
13:37:58,52.486679,-1.889762
13:37:59,52.486679,-1.889762
13:37:59,52.486679,-1.889762
13:38:0,52.486679,-1.889762
13:38:0,52.486679,-1.889762
13:38:1,52.486679,-1.889762
13:38:1,52.486679,-1.889762
13:38:2,52.486679,-1.889762
13:38:2,52.486679,-1.889762
13:38:3,52.486679,-1.889762
13:38:3,52.486679,-1.889762
13:38:4,52.486679,-1.889762
13:38:4,52.486679,-1.889762
13:38:5,52.486679,-1.889762
13:38:5,52.486679,-1.889762
13:38:6,52.486679,-1.889762
13:38:6,52.486679,-1.889762
13:38:7,52.486679,-1.889762
13:38:7,52.486679,-1.889762
13:38:8,52.486679,-1.889762
13:38:8,52.486679,-1.889762
13:38:9,52.486679,-1.889762
13:38:9,52.486679,-1.889762
13:38:10,52.486679,-1.889762
13:38:10,52.486679,-1.889762
13:38:11,52.486679,-1.889762
13:38:11,52.486679,-1.889762
13:38:12,52.486679,-1.889762
13:38:12,52.486679,-1.889762
13:38:13,52.486679,-1.889762
13:38:13,52.486679,-1.889762
13:38:14,52.486679,-1.889762
13:38:14,52.486679,-1.889762
13:38:15,52.486679,-1.889762
13:38:15,52.486679,-1.889762
13:38:16,52.486682,-1.889743
13:38:16,52.486682,-1.889743
13:38:17,52.486698,-1.889738
13:38:17,52.486698,-1.889738
13:38:18,52.486713,-1.889733
13:38:18,52.486713,-1.889733
13:38:19,52.486717,-1.889732
13:38:19,52.486717,-1.889732
13:38:20,52.486713,-1.889727
13:38:20,52.486713,-1.889727
13:38:21,52.486713,-1.889727
13:38:21,52.486713,-1.889727
13:38:22,52.486713,-1.889727
13:38:22,52.486713,-1.889727
13:38:23,52.486705,-1.889718
13:38:23,52.486705,-1.889718
13:38:24,52.486701,-1.889713
13:38:24,52.486701,-1.889713
13:38:25,52.486705,-1.889707
13:38:25,52.486705,-1.889707
13:38:26,52.486701,-1.889708
13:38:26,52.486701,-1.889708
13:38:27,52.486705,-1.889713
13:38:27,52.486705,-1.889713
13:38:28,52.486701,-1.889715
13:38:28,52.486701,-1.889715
13:38:29,52.486701,-1.889715
13:38:29,52.486701,-1.889715
13:38:30,52.486701,-1.889715
13:38:30,52.486701,-1.889715
13:38:31,52.486701,-1.889715
13:38:31,52.486701,-1.889715
13:38:32,52.486701,-1.889715
13:38:32,52.486701,-1.889715
13:38:33,52.486701,-1.889715
13:38:33,52.486701,-1.889715
13:38:34,52.486701,-1.889715
13:38:34,52.486701,-1.889715
13:38:35,52.486701,-1.889715
13:38:35,52.486701,-1.889715
13:38:36,52.486701,-1.889715
13:38:36,52.486701,-1.889715
13:38:37,52.486701,-1.889715
13:38:37,52.486701,-1.889715
13:38:38,52.486701,-1.889715
13:38:38,52.486701,-1.889715
13:38:39,52.486701,-1.889715
13:38:39,52.486701,-1.889715
13:38:40,52.486701,-1.889715
13:38:40,52.486701,-1.889715
13:38:41,52.486701,-1.889715
13:38:41,52.486701,-1.889715
13:38:42,52.486701,-1.889715
13:38:42,52.486701,-1.889715
13:38:43,52.486701,-1.889715
13:38:43,52.486701,-1.889715
13:38:44,52.486701,-1.889715
13:38:44,52.486701,-1.889715
13:38:45,52.486701,-1.889715
13:38:45,52.486701,-1.889715
13:38:46,52.486701,-1.889715
13:38:46,52.486701,-1.889715
13:38:47,52.486701,-1.889715
13:38:47,52.486701,-1.889715
13:38:48,52.486701,-1.889715
13:38:48,52.486701,-1.889715
13:38:49,52.486701,-1.889715
13:38:49,52.486701,-1.889715
13:38:50,52.486701,-1.889715
13:38:50,52.486701,-1.889715
13:38:51,52.486701,-1.889715
13:38:51,52.486701,-1.889715
13:38:52,52.486701,-1.889715
13:38:52,52.486701,-1.889715
13:38:53,52.486701,-1.889715
13:38:53,52.486701,-1.889715
13:38:54,52.486682,-1.889718
13:38:54,52.486682,-1.889718
13:38:55,52.486682,-1.889722
13:38:55,52.486682,-1.889722
13:38:56,52.486671,-1.889728
13:38:56,52.486671,-1.889728
13:38:57,52.486671,-1.889725
13:38:57,52.486671,-1.889725
13:38:58,52.486671,-1.889725
13:38:58,52.486671,-1.889725
13:38:59,52.486671,-1.889725
13:38:59,52.486671,-1.889725
13:39:0,52.486671,-1.889725
13:39:0,52.486671,-1.889725
13:39:1,52.486671,-1.889725
13:39:1,52.486671,-1.889725
13:39:2,52.486671,-1.889725
13:39:2,52.486671,-1.889725
13:39:3,52.486671,-1.889725
13:39:3,52.486671,-1.889725
13:39:4,52.486671,-1.889725
13:39:4,52.486671,-1.889725
13:39:5,52.486671,-1.889725
13:39:5,52.486671,-1.889725
13:39:6,52.486671,-1.889725
13:39:6,52.486671,-1.889725
13:39:7,52.486671,-1.889725
13:39:7,52.486671,-1.889725
13:39:8,52.486671,-1.889725
13:39:8,52.486671,-1.889725
13:39:9,52.486671,-1.889725
13:39:9,52.486671,-1.889725
13:39:10,52.486671,-1.889725
13:39:10,52.486671,-1.889725
13:39:11,52.486671,-1.889725
13:39:11,52.486671,-1.889725
13:39:12,52.486671,-1.889725
13:39:12,52.486671,-1.889725
13:39:13,52.486671,-1.889725
13:39:13,52.486671,-1.889725
13:39:14,52.486671,-1.889725
13:39:14,52.486671,-1.889725
13:39:15,52.486671,-1.889725
13:39:15,52.486671,-1.889725
13:39:16,52.486671,-1.889725
13:39:16,52.486671,-1.889725
13:39:17,52.486671,-1.889725
13:39:17,52.486671,-1.889725
13:39:18,52.486671,-1.889725
13:39:18,52.486671,-1.889725
13:39:19,52.486671,-1.889725
13:39:19,52.486671,-1.889725
13:39:20,52.486671,-1.889725
13:39:20,52.486671,-1.889725
13:39:21,52.486671,-1.889725
13:39:21,52.486671,-1.889725
13:39:22,52.486671,-1.889725
13:39:22,52.486671,-1.889725
13:39:23,52.486671,-1.889725
13:39:23,52.486671,-1.889725
13:39:24,52.486671,-1.889725
13:39:24,52.486671,-1.889725
13:39:25,52.486671,-1.889725
13:39:25,52.486671,-1.889725
13:39:26,52.486671,-1.889725
13:39:26,52.486671,-1.889725
13:39:27,52.486671,-1.889725
13:39:27,52.486671,-1.889725
13:39:28,52.486671,-1.889725
13:39:28,52.486671,-1.889725
13:39:29,52.486671,-1.889725
13:39:29,52.486671,-1.889725
13:39:30,52.486671,-1.889725
13:39:30,52.486671,-1.889725
13:39:31,52.486671,-1.889725
13:39:31,52.486671,-1.889725
13:39:32,52.486671,-1.889725
13:39:32,52.486671,-1.889725
13:39:33,52.486698,-1.889727
13:39:33,52.486698,-1.889727
13:39:34,52.486701,-1.889730
13:39:34,52.486701,-1.889730
13:39:35,52.486709,-1.889740
13:39:35,52.486709,-1.889740
13:39:36,52.486717,-1.889755
13:39:36,52.486717,-1.889755
13:39:37,52.486721,-1.889767
13:39:37,52.486721,-1.889767
13:39:38,52.486728,-1.889775
13:39:38,52.486728,-1.889775
13:39:39,52.486736,-1.889778
13:39:39,52.486736,-1.889778
13:39:40,52.486740,-1.889782
13:39:40,52.486740,-1.889782
13:39:41,52.486740,-1.889782
13:39:41,52.486740,-1.889782
13:39:42,52.486740,-1.889792
13:39:42,52.486740,-1.889792
13:39:43,52.486743,-1.889793
13:39:43,52.486743,-1.889793
13:39:44,52.486747,-1.889800
13:39:44,52.486747,-1.889800
13:39:45,52.486747,-1.889805
13:39:45,52.486747,-1.889805
13:39:46,52.486751,-1.889807
13:39:46,52.486751,-1.889807
13:39:47,52.486751,-1.889805
13:39:47,52.486751,-1.889805
13:39:48,52.486751,-1.889802
13:39:48,52.486751,-1.889802
13:39:49,52.486747,-1.889797
13:39:49,52.486747,-1.889797
13:39:50,52.486743,-1.889793
13:39:50,52.486743,-1.889793
13:39:51,52.486743,-1.889793
13:39:51,52.486743,-1.889793
13:39:52,52.486743,-1.889793
13:39:52,52.486743,-1.889793
13:39:53,52.486743,-1.889793
13:39:53,52.486743,-1.889793
13:39:54,52.486743,-1.889793
13:39:54,52.486743,-1.889793
13:39:55,52.486743,-1.889793
13:39:55,52.486743,-1.889793
13:39:56,52.486743,-1.889793
13:39:56,52.486743,-1.889793
13:39:57,52.486743,-1.889793
13:39:57,52.486743,-1.889793
13:39:58,52.486743,-1.889793
13:39:58,52.486743,-1.889793
13:39:59,52.486743,-1.889793
13:39:59,52.486743,-1.889793
13:40:0,52.486743,-1.889793
13:40:0,52.486743,-1.889793
13:40:1,52.486743,-1.889793
13:40:1,52.486743,-1.889793
13:40:2,52.486721,-1.889763
13:40:2,52.486721,-1.889763
13:40:3,52.486709,-1.889743
13:40:3,52.486709,-1.889743
13:40:4,52.486701,-1.889732
13:40:4,52.486701,-1.889732
13:40:5,52.486698,-1.889727
13:40:5,52.486698,-1.889727
13:40:6,52.486694,-1.889720
13:40:6,52.486694,-1.889720
13:40:7,52.486690,-1.889715
13:40:7,52.486690,-1.889715
13:40:8,52.486686,-1.889710
13:40:8,52.486686,-1.889710
13:40:9,52.486686,-1.889708
13:40:9,52.486686,-1.889708
13:40:10,52.486686,-1.889717
13:40:10,52.486686,-1.889717
13:40:11,52.486690,-1.889723
13:40:11,52.486690,-1.889723
13:40:12,52.486690,-1.889723
13:40:12,52.486690,-1.889723
13:40:13,52.486698,-1.889742
13:40:13,52.486698,-1.889742
13:40:14,52.486701,-1.889747
13:40:14,52.486701,-1.889747
13:40:15,52.486701,-1.889747
13:40:15,52.486701,-1.889747
13:40:16,52.486701,-1.889747
13:40:16,52.486701,-1.889747
13:40:17,52.486705,-1.889748
13:40:17,52.486705,-1.889748
13:40:18,52.486705,-1.889748
13:40:18,52.486705,-1.889748
13:40:19,52.486705,-1.889750
13:40:19,52.486705,-1.889750
13:40:20,52.486705,-1.889748
13:40:20,52.486705,-1.889748
13:40:21,52.486705,-1.889748
13:40:21,52.486705,-1.889748
13:40:22,52.486705,-1.889748
13:40:22,52.486705,-1.889748
13:40:23,52.486705,-1.889748
13:40:23,52.486705,-1.889748
13:40:24,52.486705,-1.889748
13:40:24,52.486705,-1.889748
13:40:25,52.486705,-1.889748
13:40:25,52.486705,-1.889748
13:40:26,52.486705,-1.889748
13:40:26,52.486705,-1.889748
13:40:27,52.486705,-1.889748
13:40:27,52.486705,-1.889748
13:40:28,52.486705,-1.889748
13:40:28,52.486705,-1.889748
13:40:29,52.486705,-1.889748
13:40:29,52.486705,-1.889748
13:40:30,52.486694,-1.889752
13:40:30,52.486694,-1.889752
13:40:31,52.486694,-1.889757
13:40:31,52.486694,-1.889757
13:40:32,52.486694,-1.889745
13:40:32,52.486694,-1.889745
13:40:33,52.486694,-1.889740
13:40:33,52.486694,-1.889740
13:40:34,52.486690,-1.889727
13:40:34,52.486690,-1.889727
13:40:35,52.486686,-1.889720
13:40:35,52.486686,-1.889720
13:40:36,52.486686,-1.889720
13:40:36,52.486686,-1.889720
13:40:37,52.486675,-1.889687
13:40:37,52.486675,-1.889687
13:40:38,52.486671,-1.889682
13:40:38,52.486671,-1.889682
13:40:39,52.486667,-1.889677
13:40:39,52.486667,-1.889677
13:40:40,52.486667,-1.889673
13:40:40,52.486667,-1.889673
13:40:41,52.486663,-1.889667
13:40:41,52.486663,-1.889667
13:40:42,52.486660,-1.889663
13:40:42,52.486660,-1.889663
13:40:43,52.486656,-1.889658
13:40:43,52.486656,-1.889658
13:40:44,52.486652,-1.889660
13:40:44,52.486652,-1.889660
13:40:45,52.486652,-1.889657
13:40:45,52.486652,-1.889657
13:40:46,52.486648,-1.889655
13:40:46,52.486648,-1.889655
13:40:47,52.486648,-1.889655
13:40:47,52.486648,-1.889655
13:40:48,52.486648,-1.889662
13:40:48,52.486648,-1.889662
13:40:49,52.486656,-1.889667
13:40:49,52.486656,-1.889667
13:40:50,52.486656,-1.889670
13:40:50,52.486656,-1.889670
13:40:51,52.486656,-1.889670
13:40:51,52.486656,-1.889670
13:40:52,52.486656,-1.889670
13:40:52,52.486656,-1.889670
13:40:53,52.486656,-1.889670
13:40:53,52.486656,-1.889670
13:40:54,52.486656,-1.889670
13:40:54,52.486656,-1.889670
13:40:55,52.486656,-1.889670
13:40:55,52.486656,-1.889670
13:40:56,52.486656,-1.889670
13:40:56,52.486656,-1.889670
13:40:57,52.486656,-1.889670
13:40:57,52.486656,-1.889670
13:40:58,52.486656,-1.889670
13:40:58,52.486656,-1.889670
13:40:59,52.486656,-1.889670
13:40:59,52.486656,-1.889670
13:41:0,52.486656,-1.889670
13:41:0,52.486656,-1.889670
13:41:1,52.486656,-1.889670
13:41:1,52.486656,-1.889670
13:41:2,52.486656,-1.889670
13:41:2,52.486656,-1.889670
13:41:3,52.486656,-1.889670
13:41:3,52.486656,-1.889670
13:41:4,52.486656,-1.889670
13:41:4,52.486656,-1.889670
13:41:5,52.486656,-1.889670
13:41:5,52.486656,-1.889670
13:41:6,52.486656,-1.889670
13:41:6,52.486656,-1.889670
13:41:7,52.486656,-1.889670
13:41:7,52.486656,-1.889670
13:41:8,52.486656,-1.889670
13:41:8,52.486656,-1.889670
13:41:9,52.486656,-1.889670
13:41:13,52.486656,-1.889670
13:41:13,52.486656,-1.889670
13:41:15,52.486656,-1.889670
13:41:15,52.486656,-1.889670
13:41:16,52.486705,-1.889845
13:41:16,52.486705,-1.889845
13:41:17,52.486701,-1.889840
13:41:17,52.486701,-1.889840
13:41:18,52.486701,-1.889842
13:41:18,52.486701,-1.889842
13:41:19,52.486698,-1.889842
13:41:19,52.486698,-1.889842
13:41:20,52.486698,-1.889842
13:41:20,52.486698,-1.889842
13:41:21,52.486698,-1.889842
13:41:21,52.486698,-1.889842
13:41:22,52.486698,-1.889842
13:41:22,52.486698,-1.889842
13:41:23,52.486698,-1.889842
13:41:23,52.486698,-1.889842
13:41:24,52.486698,-1.889842
13:41:24,52.486698,-1.889842
13:41:25,52.486698,-1.889842
13:41:25,52.486698,-1.889842
13:41:26,52.486698,-1.889842
13:41:26,52.486698,-1.889842
13:41:27,52.486698,-1.889842
13:41:27,52.486698,-1.889842
13:41:28,52.486698,-1.889842
13:41:28,52.486698,-1.889842
13:41:29,52.486698,-1.889842
13:41:29,52.486698,-1.889842
13:41:30,52.486701,-1.889828
13:41:30,52.486701,-1.889828
13:41:31,52.486701,-1.889827
13:41:31,52.486701,-1.889827
13:41:32,52.486698,-1.889825
13:41:32,52.486698,-1.889825
13:41:33,52.486698,-1.889815
13:41:33,52.486698,-1.889815
13:41:34,52.486698,-1.889815
13:41:34,52.486698,-1.889815
13:41:35,52.486698,-1.889815
13:41:35,52.486698,-1.889815
13:41:36,52.486698,-1.889815
13:41:36,52.486698,-1.889815
13:41:37,52.486698,-1.889815
13:41:37,52.486698,-1.889815
13:41:38,52.486698,-1.889815
13:41:38,52.486698,-1.889815
13:41:39,52.486698,-1.889815
13:41:39,52.486698,-1.889815
13:41:40,52.486698,-1.889815
13:41:40,52.486698,-1.889815
13:41:41,52.486698,-1.889815
13:41:41,52.486698,-1.889815
13:41:42,52.486698,-1.889815
13:41:42,52.486698,-1.889815
13:41:43,52.486698,-1.889815
13:41:43,52.486698,-1.889815
13:41:44,52.486698,-1.889815
13:41:44,52.486698,-1.889815
13:41:45,52.486698,-1.889815
13:41:45,52.486698,-1.889815
13:41:46,52.486698,-1.889815
13:41:46,52.486698,-1.889815
13:41:47,52.486698,-1.889815
13:41:47,52.486698,-1.889815
13:41:48,52.486698,-1.889815
13:41:48,52.486698,-1.889815
13:41:49,52.486698,-1.889815
13:41:49,52.486698,-1.889815
13:41:50,52.486698,-1.889815
13:41:50,52.486698,-1.889815
13:41:51,52.486698,-1.889815
13:41:51,52.486698,-1.889815
13:41:52,52.486698,-1.889815
13:41:52,52.486698,-1.889815
13:41:53,52.486698,-1.889815
13:41:53,52.486698,-1.889815
13:41:54,52.486698,-1.889815
13:41:54,52.486698,-1.889815
13:41:55,52.486698,-1.889785
13:41:55,52.486698,-1.889785
13:41:56,52.486698,-1.889785
13:41:56,52.486698,-1.889785
13:41:57,52.486694,-1.889782
13:41:57,52.486694,-1.889782
13:41:58,52.486698,-1.889783
13:41:58,52.486698,-1.889783
13:41:59,52.486690,-1.889783
13:41:59,52.486690,-1.889783
13:42:0,52.486690,-1.889783
13:42:0,52.486690,-1.889783
13:42:1,52.486690,-1.889783
13:42:1,52.486690,-1.889783
13:42:2,52.486690,-1.889783
13:42:2,52.486690,-1.889783
13:42:3,52.486690,-1.889783
13:42:3,52.486690,-1.889783
13:42:4,52.486690,-1.889783
13:42:4,52.486690,-1.889783
13:42:5,52.486690,-1.889783
13:42:5,52.486690,-1.889783
13:42:6,52.486690,-1.889783
13:42:6,52.486690,-1.889783
13:42:7,52.486690,-1.889783
13:42:7,52.486690,-1.889783
13:42:8,52.486690,-1.889783
13:42:8,52.486690,-1.889783
13:42:9,52.486690,-1.889783
13:42:9,52.486690,-1.889783
13:42:10,52.486690,-1.889783
13:42:10,52.486690,-1.889783
13:42:11,52.486690,-1.889783
13:42:11,52.486690,-1.889783
13:42:12,52.486690,-1.889783
13:42:12,52.486690,-1.889783
13:42:13,52.486690,-1.889783
13:42:13,52.486690,-1.889783
13:42:14,52.486690,-1.889783
13:42:14,52.486690,-1.889783
13:42:15,52.486690,-1.889783
13:42:15,52.486690,-1.889783
13:42:16,52.486690,-1.889783
13:42:16,52.486690,-1.889783
13:42:17,52.486690,-1.889783
13:42:17,52.486690,-1.889783
13:42:18,52.486690,-1.889783
13:42:18,52.486690,-1.889783
13:42:19,52.486690,-1.889783
13:42:19,52.486690,-1.889783
13:42:20,52.486690,-1.889783
13:42:20,52.486690,-1.889783
13:42:21,52.486690,-1.889783
13:42:21,52.486690,-1.889783
13:42:22,52.486690,-1.889783
13:42:22,52.486690,-1.889783
13:42:23,52.486690,-1.889783
13:42:23,52.486690,-1.889783
13:42:24,52.486690,-1.889783
13:42:24,52.486690,-1.889783
13:42:25,52.486690,-1.889783
13:42:25,52.486690,-1.889783
13:42:26,52.486690,-1.889783
13:42:26,52.486690,-1.889783
13:42:27,52.486690,-1.889783
13:42:27,52.486690,-1.889783
13:42:28,52.486717,-1.889798
13:42:28,52.486717,-1.889798
13:42:32,52.486709,-1.889790
13:42:32,52.486709,-1.889790
13:42:33,52.486709,-1.889790
13:42:34,52.486709,-1.889790
13:42:35,52.486709,-1.889790
13:42:35,52.486709,-1.889790
13:42:36,52.486709,-1.889790
13:42:36,52.486709,-1.889790
13:42:37,52.486709,-1.889790
13:42:37,52.486709,-1.889790
13:42:38,52.486709,-1.889790
13:42:38,52.486709,-1.889790
13:42:39,52.486709,-1.889790
13:42:39,52.486709,-1.889790
13:42:40,52.486709,-1.889790
13:42:40,52.486709,-1.889790
13:42:41,52.486709,-1.889790
13:42:41,52.486709,-1.889790
13:42:42,52.486709,-1.889790
13:42:42,52.486709,-1.889790
13:42:43,52.486709,-1.889790
13:42:43,52.486709,-1.889790
13:42:44,52.486709,-1.889790
13:42:44,52.486709,-1.889790
13:42:45,52.486709,-1.889790
13:42:45,52.486709,-1.889790
13:42:46,52.486709,-1.889790
13:42:46,52.486709,-1.889790
13:42:47,52.486709,-1.889790
13:42:47,52.486709,-1.889790
13:42:48,52.486709,-1.889790
13:42:48,52.486709,-1.889790
13:42:49,52.486709,-1.889790
13:42:49,52.486709,-1.889790
13:42:50,52.486709,-1.889790
13:42:50,52.486709,-1.889790
13:42:51,52.486709,-1.889790
13:42:51,52.486709,-1.889790
13:42:52,52.486709,-1.889790
13:42:52,52.486709,-1.889790
13:42:53,52.486686,-1.889823
13:42:53,52.486686,-1.889823
13:42:54,52.486682,-1.889825
13:42:54,52.486682,-1.889825
13:42:55,52.486682,-1.889825
13:42:55,52.486682,-1.889825
13:42:56,52.486679,-1.889825
13:42:56,52.486679,-1.889825
13:42:57,52.486675,-1.889823
13:42:57,52.486675,-1.889823
13:42:58,52.486675,-1.889823
13:42:58,52.486675,-1.889823
13:42:59,52.486675,-1.889823
13:42:59,52.486675,-1.889823
13:43:0,52.486675,-1.889823
13:43:0,52.486675,-1.889823
13:43:1,52.486675,-1.889823
13:43:1,52.486675,-1.889823
